,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000023516,3308.22710875486,-2.11734557578432,0.533804693202188,-3.9665173475392,7.29304697319638e-05,0.0008015179021578
ENSG00000175785,1726.21946602706,-5.24721479950617,1.32304197351224,-3.96602292637516,7.30818359808646e-05,0.0008020545654174
ENSG00000085491,1148.41288023591,2.70096793952622,0.681026290813947,3.96602594636704,7.30809105139053e-05,0.0008020545654174
ENSG00000124253,61.7795692237686,-4.17460135018018,1.05257148705386,-3.96609769647556,7.30589261798582e-05,0.0008020545654174
ENSG00000117643,1764.58640518785,-2.68566756128515,0.677163907982047,-3.96605242782129,7.30727958307294e-05,0.0008020545654174
ENSG00000023608,876.625412140618,2.38664899414262,0.601817499625714,3.96573545240365,7.31699822361603e-05,0.0008027403836561
ENSG00000134046,1283.91644898259,-2.20410550495959,0.555843208699075,-3.9653367540789,7.32923989342932e-05,0.0008038015668612
ENSG00000135835,323.635130259594,-2.8956005838034,0.730260928316045,-3.96515885148141,7.33470847886773e-05,0.0008041194589884
ENSG00000180198,1062.61787583457,2.96301864605935,0.747299133110485,3.96497000301121,7.34051775427115e-05,0.0008043008544332
ENSG00000205208,2128.50867015782,3.14897397265522,0.794205107864593,3.96493795050246,7.34150417163061e-05,0.0008043008544332
ENSG00000101049,649.705912308771,-4.68818220986901,1.18247615919427,-3.9647160523418,7.34833653627971e-05,0.0008047675949725
ENSG00000146425,5789.12341877942,2.47585219090238,0.624524869665865,3.96437725887044,7.35877977236428e-05,0.0008056293222445
ENSG00000188931,244.56668430287,-2.2683565349069,0.572322816891387,-3.96342146068479,7.38831775889577e-05,0.0008085801831342
ENSG00000164086,2111.30963075422,-3.22044547842686,0.812601764296138,-3.96312882881365,7.39738365194848e-05,0.0008092200098727
ENSG00000226981,9.27028454899873,-6.63103451167234,1.67320826616938,-3.96306583331275,7.39933666223222e-05,0.0008092200098727
ENSG00000251209,79.7900228389305,-5.45150459259377,1.37569065422101,-3.96274015227696,7.40944132843835e-05,0.0008097590280318
ENSG00000269124,17.5621227396944,-4.38411471111558,1.10632841035123,-3.96276066861893,7.40880439800306e-05,0.0008097590280318
ENSG00000213988,276.873166851425,2.97754352435019,0.751415864513186,3.96257740216761,7.41449574541695e-05,0.0008100284824663
ENSG00000171055,3238.22986720468,-2.3853659601183,0.60199634014227,-3.96242601666742,7.4192001466998e-05,0.0008102595231765
ENSG00000151665,837.671664571069,2.14032157679635,0.54017509468079,3.96227371064034,7.42393600254679e-05,0.0008104938366492
ENSG00000165807,70.5538501334916,-4.30735487554814,1.08721273615065,-3.96183261318167,7.43766777313827e-05,0.0008117097556809
ENSG00000279620,27.3447405916566,6.32742068761885,1.59721359165259,3.96153696705777,7.44688495107856e-05,0.0008124322985854
ENSG00000089723,223.715060308069,2.7156682933092,0.685682334409236,3.96053413808443,7.47823006448809e-05,0.0008155675862243
ENSG00000152689,1775.54450755838,-4.20304076035236,1.06140828413657,-3.9598718261102,7.49900011307363e-05,0.0008175477858465
ENSG00000241563,33.9539686838055,-3.26711557117337,0.825267418270743,-3.95885684911595,7.53093559602345e-05,0.000820743447802
ENSG00000147257,308.66739586615,4.95280998829366,1.25128697982156,3.95817271989832,7.55253371624851e-05,0.0008228106805282
ENSG00000164323,4829.34729450106,2.77454911586367,0.701117309892021,3.95732508200515,7.57937509345942e-05,0.0008254475019117
ENSG00000280255,232.20724651798,-5.47828584778377,1.38446816181481,-3.95696051298329,7.59094728858169e-05,0.0008264201451372
ENSG00000259072,9.616953780631,-6.68478436129902,1.68955008160356,-3.95654703230487,7.60409226304535e-05,0.00082698798338
ENSG00000141540,13651.6277340977,-4.27566834085785,1.08065316110992,-3.95655932423903,7.60370117963069e-05,0.00082698798338
ENSG00000269950,37.791400799882,5.89300799255154,1.48942946139417,3.95655393242688,7.60387272460465e-05,0.00082698798338
ENSG00000186073,1371.23443780188,2.39827874834048,0.606169358088179,3.95644998603114,7.60718058079839e-05,0.0008270363905232
ENSG00000253710,539.416571974371,3.05403311151803,0.772037335900624,3.95581012666354,7.62757262808559e-05,0.0008289653350474
ENSG00000101152,4838.42686001659,-2.42254173605894,0.612502672347082,-3.95515292492663,7.6485711715298e-05,0.0008309588312013
ENSG00000143862,4036.79283118274,-3.37552028505816,0.853562605643093,-3.95462531130328,7.66546873227232e-05,0.0008325055576677
ENSG00000112159,4972.35038725909,-2.13626544253594,0.540260565843284,-3.95413912766606,7.6810706839739e-05,0.0008339105504193
ENSG00000213397,81.4656041707155,-2.76760800572508,0.699948542064617,-3.95401638749264,7.68501424092649e-05,0.000834049290962
ENSG00000182218,681.827096168933,-2.99392518824334,0.757253130070206,-3.95366498909787,7.69631501722208e-05,0.0008349861323642
ENSG00000143942,248.990721364918,2.90271148322394,0.734368315186151,3.95266438270577,7.72858009344962e-05,0.0008381959880206
ENSG00000276282,23.4520391512495,-4.15822489496885,1.05204759844777,-3.95250642756474,7.73368511274462e-05,0.0008384590211111
ENSG00000183808,1180.27739148717,2.23524874361861,0.565700155159418,3.95129597054591,7.77291235461053e-05,0.0008424200022979
ENSG00000289194,1825.30731729266,3.89260858069825,0.985344589577584,3.95050485066042,7.79865172406873e-05,0.0008449169452714
ENSG00000277758,127.408338749709,-4.34891132629577,1.10089091323116,-3.950356274203,7.80349469190941e-05,0.0008451489976294
ENSG00000128944,1817.33378438614,2.52005808739136,0.637996724094318,3.94995458788408,7.81660221634437e-05,0.0008459829358256
ENSG00000187391,3255.52615266651,-2.30713757651492,0.584086356259061,-3.94999395516034,7.81531669367661e-05,0.0008459829358256
ENSG00000183837,2703.11562389892,-4.18107780906799,1.05856386348326,-3.9497643489453,7.8228172105949e-05,0.0008463628205473
ENSG00000178585,1360.15776196547,-2.05698085952977,0.520805230865188,-3.94961635871554,7.82765519484903e-05,0.000846593513279
ENSG00000143153,16673.9455488964,-2.74389729444811,0.694886761906,-3.94869703219255,7.85777254451175e-05,0.0008495571705087
ENSG00000101146,3892.32243465445,2.03732137700507,0.516164970366289,3.94703533554265,7.91248827503544e-05,0.0008551773597153
ENSG00000112308,34653.4173213832,2.89209876907417,0.732898279896747,3.94611209823227,7.94304374162494e-05,0.0008581833412696
ENSG00000243716,578.924725962239,-2.72801868025223,0.69136306928579,-3.94585537099978,7.95156018854326e-05,0.0008587836123469
ENSG00000256862,33.8375151138593,5.76412519368955,1.46086379082875,3.94569653233692,7.95683368657957e-05,0.0008587836123469
ENSG00000235194,1939.99818668832,-3.01915339474439,0.765165775946826,-3.94575069828293,7.95503498723119e-05,0.0008587836123469
ENSG00000185988,178.02552405515,-4.06961557887831,1.03145863135843,-3.94549568460988,7.96350663347822e-05,0.0008592074450168
ENSG00000289401,101.165898534251,2.57146694735874,0.65179870989365,3.94518569663679,7.9738160304779e-05,0.0008600231981303
ENSG00000261655,12.4283901342313,-7.05005637381021,1.78727217544207,-3.94459023683197,7.99365488574089e-05,0.0008618658432803
ENSG00000204572,16.3427368406876,-5.7349923443054,1.45410984203264,-3.94398839656342,8.01375372412571e-05,0.0008637352403519
ENSG00000260855,208.424304194876,-2.47639243727497,0.627924338439494,-3.94377520614865,8.02088480459768e-05,0.0008642061454926
ENSG00000144554,891.199773861431,2.98734490623815,0.757555436117031,3.94340105530792,8.03341441004016e-05,0.000865258187524
ENSG00000144648,44.7418855018037,-3.03570316072753,0.770010821629578,-3.94241623033693,8.06648284065225e-05,0.0008685209277397
ENSG00000286400,10.3130324453715,-6.78586036055785,1.72179560168203,-3.94115326693175,8.10907892978518e-05,0.0008728069165257
ENSG00000288535,9.61443814940298,-6.68442500758698,1.69618165962121,-3.94086622129834,8.11878975423665e-05,0.0008733948524562
ENSG00000143776,5320.88702678415,-2.71100287325062,0.687927434431338,-3.94082680463473,8.12012408768297e-05,0.0008733948524562
ENSG00000091317,3436.95883523987,2.39094295125679,0.606891770472267,3.93965294569115,8.15995671559798e-05,0.0008773776140011
ENSG00000249343,12.918937223129,-7.10863296825959,1.80452242332156,-3.93934310618031,8.17050128522082e-05,0.0008782096005265
ENSG00000119242,4353.54837607277,-2.83041041088625,0.718562883221422,-3.93898777264573,8.1826099780777e-05,0.0008792090783106
ENSG00000166866,16.5834573209289,-6.50029440523447,1.6504106155246,-3.9385922170455,8.19610926651474e-05,0.0008803572359765
ENSG00000115310,26221.0861826295,-2.06596457964464,0.524610570981932,-3.93809178449779,8.21321789536044e-05,0.0008818921576113
ENSG00000136243,995.100806454307,2.0093176403999,0.510263693944291,3.93780248182672,8.22312387438742e-05,0.0008826529087674
ENSG00000148120,1725.2852244115,-2.3512455124856,0.59740174904997,-3.93578612085539,8.2924801247363e-05,0.0008894871807434
ENSG00000205790,18.0697780778786,-5.89188223965492,1.49698681646476,-3.93582774066709,8.29104296748271e-05,0.0008894871807434
ENSG00000209042,31.0587768105582,7.48612029009121,1.90246160979778,3.93496523216935,8.32087406920022e-05,0.0008922269662481
ENSG00000211459,645568.69035671,-4.67307154341764,1.18768807828346,-3.93459497393587,8.33371107883823e-05,0.0008929913902252
ENSG00000184524,3449.53949871527,-2.78079878740453,0.706746738573093,-3.93464679160586,8.33191341258084e-05,0.0008929913902252
ENSG00000142279,252.511513231033,-3.32583066898613,0.845592705720044,-3.93313547584839,8.38449502042924e-05,0.0008975109979275
ENSG00000134297,102.473321423122,2.50762384193065,0.637548771209202,3.93322668817099,8.38131269521014e-05,0.0008975109979275
ENSG00000204131,627.494330917506,-3.74661881930515,0.952560271145287,-3.93320919714665,8.3819228546347e-05,0.0008975109979275
ENSG00000156925,545.824685386079,3.02112227205322,0.768185318805925,3.93280397072582,8.39607058923504e-05,0.0008982785493164
ENSG00000228204,25.2488424520193,-3.92085042404723,0.996970250609656,-3.93276571858548,8.39740725734499e-05,0.0008982785493164
ENSG00000151882,60.4746974018981,-3.6788326806529,0.93599701218922,-3.9303893417869,8.48084189563511e-05,0.0009068935819293
ENSG00000274370,10.2213462997326,-6.77156994058314,1.7230780517745,-3.92992640908488,8.49718637506738e-05,0.0009083309343678
ENSG00000137285,29951.3926800119,2.84356614126607,0.723585867760543,3.92982542634054,8.50075566304301e-05,0.0009084021309458
ENSG00000143801,35.797069142778,-3.14309672980371,0.799960277286789,-3.92906600370721,8.52764327929639e-05,0.0009109642559436
ENSG00000159579,5176.15574004813,2.31255818213019,0.588596705303085,3.92893497584121,8.53229048649839e-05,0.0009111496144438
ENSG00000188573,553.622788464832,-4.37146871248256,1.11279883157861,-3.92835487280413,8.55289395226881e-05,0.0009127268037944
ENSG00000166592,120.251256223266,-3.2969781127482,0.839261180076105,-3.92842918392726,8.55025202806042e-05,0.0009127268037944
ENSG00000204644,353.636696261788,-5.67028838069199,1.44354128999761,-3.92804031307022,8.56408578978405e-05,0.0009134933517699
ENSG00000169718,2385.85493701899,-2.10193918751282,0.535118412383399,-3.92798890651296,8.56591611778269e-05,0.0009134933517699
ENSG00000275186,17.7106756710944,-7.5647740872684,1.92647743788746,-3.92673899963437,8.61053290988578e-05,0.0009179385492927
ENSG00000286279,27.0770073780985,-5.57445054406813,1.41970545820843,-3.92648384341826,8.61966793751546e-05,0.000918599421311
ENSG00000124440,2469.46163140686,-2.68016236447734,0.682806747632033,-3.92521364759812,8.66527953306465e-05,0.0009231458335378
ENSG00000159433,2679.17327572858,-2.52475506866741,0.643263968760945,-3.92491293042667,8.67611135383314e-05,0.000923985187713
ENSG00000112312,1948.56472442717,2.48791802103322,0.633897190929577,3.92479735930808,8.68027762309127e-05,0.0009241143468829
ENSG00000001460,640.266905030335,-2.91523479198519,0.742797101705859,-3.92467173780061,8.68480834678141e-05,0.0009242822053144
ENSG00000170075,5261.72080129903,-3.60672898356152,0.919128350208548,-3.9240754381509,8.70634525934424e-05,0.0009259443807601
ENSG00000134873,885.043042156143,-3.28288674972383,0.836593549352964,-3.92411195647261,8.70502485599038e-05,0.0009259443807601
ENSG00000229855,11.1290554743292,-6.89288469001412,1.75666266228364,-3.92385222160608,8.71442027774145e-05,0.0009264882639152
ENSG00000267500,12.7481348238281,7.18405783209351,1.8312891933606,3.92295103260564,8.74709344472932e-05,0.0009293304135556
ENSG00000070950,1149.4651694438,2.66289758718752,0.678795829268463,3.92297281799348,8.74630223866795e-05,0.0009293304135556
ENSG00000134247,3327.34787316488,2.84210727791108,0.724544257468693,3.92261376529354,8.75935101654808e-05,0.0009303168158749
ENSG00000134291,3604.62222723755,2.76598359432997,0.705161674596717,3.92248145918004,8.76416395228455e-05,0.0009305121340448
ENSG00000139352,2461.61950927679,2.84960973096022,0.726549419486619,3.92211411162336,8.77754015720694e-05,0.0009316161939581
ENSG00000234338,68.1764634329015,-3.45272227879338,0.880375077187265,-3.92187644591733,8.78620453811874e-05,0.0009322195788172
ENSG00000254703,31.1031251776128,-4.80722662271185,1.2258786810216,-3.92145380871268,8.80163223501439e-05,0.0009335399016995
ENSG00000174990,11.6145893138711,-6.95321843217753,1.77358915449169,-3.92042227737365,8.83939417119623e-05,0.0009372273948578
ENSG00000213430,26.2967557751469,3.4630519880188,0.883440721055025,3.91995965941341,8.85637919360155e-05,0.0009383923081225
ENSG00000157388,429.865888491424,-3.52260262675558,0.898622968173916,-3.92000065824473,8.85487267688861e-05,0.0009383923081225
ENSG00000187730,1711.8819151701,-5.14774834522948,1.31327371728716,-3.91978326944914,8.86286346820046e-05,0.0009384437734569
ENSG00000204982,12.8747918147739,-7.10234041041782,1.81189552680179,-3.91983991646267,8.86078057759894e-05,0.0009384437734569
ENSG00000091831,45.3689123253942,-3.20384423799167,0.817552132500734,-3.91882561444947,8.8981461878335e-05,0.0009415424283771
ENSG00000268362,627.100718916754,2.59670207798468,0.662820310247308,3.91765616991401,8.94141179231939e-05,0.0009458006543944
ENSG00000197580,304.502203432956,-2.8879480770851,0.737233756135499,-3.91727596986798,8.95552069884565e-05,0.0009469729203993
ENSG00000007264,942.644666616847,-3.33762430543702,0.852245855056178,-3.91626933194883,8.99297781478165e-05,0.0009506124420496
ENSG00000197245,50.4397709276315,-2.91492509563253,0.744346739954794,-3.91608498991956,8.9998532157363e-05,0.0009510179239012
ENSG00000264050,15.6275397917115,-7.38457172339262,1.88576665822499,-3.91595200349097,9.00481629065996e-05,0.000951221123965
ENSG00000259933,21.2541494570012,-4.88058830670272,1.24640767207415,-3.91572389680572,9.01333528991672e-05,0.0009517996891198
ENSG00000101871,2588.14635910467,2.75876054103119,0.704571131120988,3.91551742496453,9.02105286587475e-05,0.0009522932628891
ENSG00000043039,10.3564030346089,-6.78707053018424,1.73376875856193,-3.91463423058434,9.05413572320831e-05,0.0009554632466895
ENSG00000005381,52.2621847389845,-5.36720329762517,1.37116250102418,-3.91434515866367,9.06498870233486e-05,0.000956253140749
ENSG00000143028,26.4082736076802,-4.13286185077677,1.05584428907153,-3.91427210769028,9.06773328838381e-05,0.000956253140749
ENSG00000184292,30.6219459740713,-4.97170034039703,1.2702593364236,-3.91392544643268,9.08076834495098e-05,0.0009573051238044
ENSG00000162522,1015.92676728888,-3.29934362984606,0.843081192341353,-3.91343521812333,9.0992319837023e-05,0.0009589284928867
ENSG00000206190,1364.17942921211,-5.4198962460044,1.3851657486854,-3.91281422540818,9.12267155957324e-05,0.0009610749846043
ENSG00000163833,24.4461170626215,-4.59183809312632,1.17383258529644,-3.91183389406991,9.15979060704496e-05,0.0009646606809284
ENSG00000205560,36.5683159983493,-3.06178133519263,0.782729421800999,-3.91167273123286,9.16590647760326e-05,0.0009649799723342
ENSG00000257624,8.4470597998646,6.57902791862968,1.68238221462744,3.91054295595165,9.20888804408598e-05,0.0009691789371389
ENSG00000105750,752.450957858937,2.42228721481436,0.619447418298801,3.91040004891252,9.21433839231963e-05,0.0009693466418041
ENSG00000057252,4556.36781275046,3.05420745958989,0.781059561108239,3.91033873941228,9.21667761631053e-05,0.0009693466418041
ENSG00000100197,217.102701013102,-2.9246164101102,0.747974944969866,-3.91004595779345,9.22785624480997e-05,0.0009701962165452
ENSG00000286164,13.383060611518,7.2404508274412,1.85224202748637,3.90901983649892,9.2671355173174e-05,0.0009735271893101
ENSG00000287806,40.2749398332511,-5.81768692327311,1.48828979035402,-3.9089745565541,9.26887243745411e-05,0.0009735271893101
ENSG00000213088,183.901308672871,-3.48226468067572,0.89082387306782,-3.90903834748332,9.26642553206476e-05,0.0009735271893101
ENSG00000036672,1166.23308123943,-2.17052602528616,0.555342024636396,-3.90844908001926,9.28905200318098e-05,0.0009753192890185
ENSG00000286431,89.9354101025615,2.79391878991608,0.714940350088471,3.90790474977436,9.30999934468222e-05,0.0009771907732162
ENSG00000291202,516.335355927201,-2.87536765692362,0.736063454877926,-3.90641273910344,9.36764502775531e-05,0.0009829116206352
ENSG00000164284,2192.37881668471,2.56510031233757,0.65667145644343,3.90621563822843,9.37528542226841e-05,0.0009833835252341
ENSG00000188783,1183.52696344853,-4.11043416456,1.05255938875042,-3.9051802762786,9.41551681312256e-05,0.0009872724717352
ENSG00000145907,13700.7626338364,2.5830069240333,0.661475533263734,3.9049168021207,9.42578070526081e-05,0.000988017596271
ENSG00000015413,9.59078006588504,-6.6809860551641,1.71128312657213,-3.90407989854186,9.45845322764291e-05,0.0009906046659096
ENSG00000119699,2390.29578217573,-3.1582165002018,0.808960815880344,-3.90404138025511,9.45995954405027e-05,0.0009906046659096
ENSG00000134343,299.976956901695,-5.48846349176978,1.40580737664352,-3.90413621592593,9.4562512580328e-05,0.0009906046659096
ENSG00000136689,373.295059355065,6.30177009795435,1.61465037048277,3.90286975629911,9.50588607759348e-05,0.0009949221939456
ENSG00000136541,31434.5177631658,-7.3903304987091,1.89358373586055,-3.90282740538564,9.50755012911128e-05,0.0009949221939456
ENSG00000052802,16249.7754811482,3.1792514934344,0.81463980645833,3.90264687316999,9.51464668446928e-05,0.0009953319294896
ENSG00000126016,1775.31368228629,-2.33803633658352,0.599193250290707,-3.90197375462623,9.54115047244863e-05,0.0009977261544179
ENSG00000277579,8.78390147260704,6.63609158922626,1.70073175275764,3.90190374141379,9.54391121535633e-05,0.0009977261544179
ENSG00000167325,6035.0518537857,3.02852333232246,0.776233426977857,3.90156263189224,9.55737255134693e-05,0.0009987996985941
ENSG00000169902,2986.62691131716,2.31758588552077,0.594094776348577,3.90103730547019,9.57813878114112e-05,0.0010006356738668
ENSG00000237880,10.1279373550836,-6.7579320695084,1.7324914846291,-3.90070146345058,9.59143698253485e-05,0.0010016904931459
ENSG00000233820,28.3917483355396,-4.16134915684368,1.06718484542547,-3.89937054923658,9.64430829111166e-05,0.0010068760831517
ENSG00000112706,30.4379825563935,-4.10167330394524,1.05192281221682,-3.89921509098312,9.65050187455863e-05,0.0010071387653027
ENSG00000276644,858.407485131072,3.7822025174772,0.970007963549513,3.89914584168683,9.65326203184173e-05,0.0010071387653027
ENSG00000189184,794.245615652258,2.37466595671641,0.609107425805879,3.89859958376736,9.675061074173e-05,0.0010090766198326
ENSG00000269929,216.496847997185,-2.10132832173344,0.539074376982162,-3.89803042299481,9.69782351941013e-05,0.0010111136291197
ENSG00000179431,3159.95779095558,3.11205378484745,0.798480588888058,3.89746955424578,9.72030379876279e-05,0.0010131198719503
ENSG00000269191,14.6541043528513,-5.57055582264921,1.42940780509712,-3.89710746141527,9.73484303105575e-05,0.001014297381281
ENSG00000130294,35887.1836749207,-2.40396579565316,0.616917648110379,-3.89673695187115,9.74974147503669e-05,0.0010155115213462
ENSG00000179021,1932.25286887148,2.18017689834172,0.559572924046368,3.89614437127602,9.77361430559452e-05,0.0010175661032823
ENSG00000064309,1265.65646971396,3.71175888370156,0.952689171936222,3.89608593551858,9.77597144832615e-05,0.0010175661032823
ENSG00000103995,864.019933506914,3.15018575924511,0.808668167063152,3.8955233896317,9.79869052021896e-05,0.0010192527516194
ENSG00000105429,3492.57722588016,-2.56412274895949,0.658221504118653,-3.89553172133566,9.79835367125993e-05,0.0010192527516194
ENSG00000289534,9.24917569394901,6.71915270150491,1.72494891124291,3.89527635149694,9.80868318707961e-05,0.0010199531014972
ENSG00000198883,409.232305889149,-5.5755027113299,1.431496032462,-3.89487821474482,9.82480802725064e-05,0.0010212904264606
ENSG00000204403,8.91131200056587,-6.57437660577515,1.68813492120966,-3.89446158785944,9.84170852675116e-05,0.0010227074662687
ENSG00000178229,472.917122206227,2.33940010190572,0.600741874739557,3.8941851738235,9.85293642339239e-05,0.0010235342886836
ENSG00000153879,6284.5631298043,2.6810445778065,0.688574723016617,3.89361457542467,9.87615230371882e-05,0.0010256054743812
ENSG00000068078,6216.07145606171,-4.01310696935179,1.03074191668308,-3.89341590207753,9.88424782033141e-05,0.0010261056073336
ENSG00000260917,825.241293701491,-2.27411994795171,0.584127144759409,-3.89319340550144,9.89332151935938e-05,0.0010267069221201
ENSG00000105675,86.2797763430501,-4.97009641557747,1.27670153924122,-3.89291957659215,9.90449941191909e-05,0.0010271855555171
ENSG00000100285,1343.86329350979,-4.15478928155629,1.06725511611675,-3.89296731288922,9.90254992434364e-05,0.0010271855555171
ENSG00000198759,16.313848213789,-7.44311737167279,1.91221800160202,-3.89240001162895,9.92574120702985e-05,0.0010287065804132
ENSG00000053524,1175.38967345119,-2.77462073863082,0.712823064905159,-3.8924396182382,9.92412042489671e-05,0.0010287065804132
ENSG00000270975,9.32855069874269,6.72503639643582,1.72781627877793,3.89221729129233,9.93322172698779e-05,0.0010288003131933
ENSG00000280067,114.608242170054,2.3824588344871,0.612102026844584,3.89225771195171,9.93156645808469e-05,0.0010288003131933
ENSG00000163602,2372.07568995095,-2.37133304674094,0.609292801113285,-3.89194331921877,9.94444804120391e-05,0.0010296222195937
ENSG00000275506,8.50324674083712,6.59560542850637,1.69479894356227,3.89167426234239,9.955484606055e-05,0.0010304239425698
ENSG00000267058,126.843438325794,2.86717142572838,0.736805899207932,3.89135242919553,9.96870121203897e-05,0.0010314507017972
ENSG00000231333,18.6068238298601,4.5135164252646,1.16002237247712,3.89088739351329,9.98782792643163e-05,0.0010330880925293
ENSG00000166558,28.694053220161,-6.59645255239373,1.69600474483055,-3.88940689729779,0.0001004895105366,0.0010390668523397
ENSG00000174501,1919.03846285358,2.32830786455933,0.598651049299071,3.889257134495,0.0001005515372344,0.0010393647335738
ENSG00000131620,64.025480111226,-3.29145800705529,0.846465899216291,-3.88847088831661,0.0001008777672128,0.0010423924895387
ENSG00000164175,16.0594261135426,-5.71034009712482,1.46867281770198,-3.88809544801118,0.0001010338974474,0.0010436611479811
ENSG00000135446,2471.19778154818,2.53528209882894,0.652156106399418,3.88753869503169,0.0001012658481768,0.0010457119219818
ENSG00000068831,807.580285457699,-2.95653669254741,0.760595981172033,-3.88713162537562,0.0001014357568397,0.0010471208827975
ENSG00000251143,36.0601755779778,-2.73113074770575,0.702730800307367,-3.88645374090787,0.0001017192994428,0.0010497015700094
ENSG00000230312,17.3850106001907,5.75986206549409,1.48215863917872,3.88613061600862,0.0001018547178737,0.0010507524785864
ENSG00000253250,130.451930282336,2.61450494986126,0.67283616645471,3.88579728648882,0.0001019945912595,0.0010518486374159
ENSG00000279387,15.5552864812341,-5.4758164876402,1.40939176569642,-3.88523377311946,0.0001022314679483,0.0010532500496006
ENSG00000140254,30.5545274238377,-4.67674297397192,1.20370250748552,-3.88529802412843,0.0001022044333949,0.0010532500496006
ENSG00000198934,1289.80731276996,-3.1156212784837,0.802075071773154,-3.88445095494113,0.0001025613927144,0.001056301322134
ENSG00000185024,2296.4433501279,-2.58745904826526,0.66639925023396,-3.88274603753959,0.0001032834243363,0.0010630378500202
ENSG00000187398,1427.06731000637,2.86970502918709,0.739112492443189,3.88263634903677,0.0001033300412318,0.0010631679250583
ENSG00000279089,229.772105505436,2.26879942633187,0.584359352098294,3.88254148442247,0.0001033703740847,0.0010632332790065
ENSG00000234996,84.2031299768108,2.66943760570413,0.687684535542604,3.88177640725607,0.000103696199574,0.0010662341072859
ENSG00000198053,9071.80044610413,-3.789027514279,0.976303943532237,-3.88099171306265,0.0001040313861283,0.0010689960389011
ENSG00000076864,6077.66133632475,-3.0282254788565,0.780284452805094,-3.88092504979452,0.0001040599087937,0.0010689960389011
ENSG00000267374,136.638807414987,5.42635406837861,1.39821773623102,3.88090776405516,0.000104067305906,0.0010689960389011
ENSG00000100276,680.968433849915,-3.44229314542471,0.887209960144191,-3.87990813906695,0.0001044959220603,0.0010727113521301
ENSG00000197299,876.980619759199,2.64984493909219,0.6829806131695,3.87982453381083,0.0001045318454614,0.0010727113521301
ENSG00000279727,28.0530441732881,-6.56344404439712,1.69165131484311,-3.87990361063613,0.0001044978675322,0.0010727113521301
ENSG00000143889,4363.59825557013,2.48036249200577,0.639366309453216,3.87940755609561,0.0001047111860056,0.0010738473611702
ENSG00000203280,15.8698752989916,-7.40394102241057,1.908499594374,-3.87945642966673,0.0001046901506543,0.0010738473611702
ENSG00000276691,8.95812875801434,-6.58160190172501,1.69667258673707,-3.87912314560486,0.0001048336764139,0.0010745137892758
ENSG00000182208,972.927896621033,-2.18135962727124,0.562348482894419,-3.87901753738845,0.0001048791943637,0.0010745137892758
ENSG00000126583,2057.28711584194,-5.40496522233551,1.39337124413094,-3.87905609872595,0.0001048625719707,0.0010745137892758
ENSG00000224126,19.0795731905361,3.81067098762819,0.982469444461685,3.87866616016352,0.0001050307749363,0.0010757145391111
ENSG00000100749,2874.47747072746,2.91106194700486,0.750602927200163,3.87829815407656,0.0001051897506685,0.0010769902188051
ENSG00000286093,14.9200456439477,3.86594366962896,0.997008128694765,3.87754478460479,0.0001055159088787,0.0010799762096522
ENSG00000167088,4468.65969597277,2.08503391251813,0.537789449795412,3.87704502814499,0.0001057327960079,0.0010814885434103
ENSG00000005007,3581.54045435283,-2.32595522492756,0.599926986871685,-3.87706383581148,0.0001057246261381,0.0010814885434103
ENSG00000109255,200.300652075166,3.39834738273638,0.877388163481734,3.87325419259218,0.0001073917155713,0.0010980978393825
ENSG00000267077,9.82887771311763,-6.71477160886641,1.73415181058975,-3.87207830817468,0.0001079112684684,0.0011024761201875
ENSG00000197774,1122.57337061227,-3.29880244941759,0.851949269494002,-3.87206441455939,0.0001079174213776,0.0011024761201875
ENSG00000282564,37.2782996922863,-4.03902867114092,1.04312519656533,-3.87204592932865,0.0001079256082372,0.0011024761201875
ENSG00000182199,2969.87540343952,2.01807031389833,0.521218693639508,3.87183026726608,0.0001080211653675,0.0011030921159225
ENSG00000290863,442.563710050495,-5.33541931526023,1.37807779235827,-3.87163870199945,0.0001081061124545,0.0011035993972563
ENSG00000132017,839.797160112933,-3.2574918866722,0.841450040962341,-3.87128376979661,0.000108263669052,0.0011048473388676
ENSG00000263982,8.24858482185742,6.54857351105098,1.69177297970836,3.87083467438987,0.0001084633357858,0.0011065240669717
ENSG00000187166,17.0200720078964,-5.60375116845127,1.44792427129342,-3.87019630760488,0.0001087477501196,0.0011087026241427
ENSG00000237672,45.7193519782606,-3.49034409139649,0.901847313126967,-3.87021621131681,0.0001087388717146,0.0011087026241427
ENSG00000107758,3444.96630310123,-2.74832727438206,0.71036006262368,-3.86892143715294,0.0001093178558214,0.0011141519188263
ENSG00000115718,32.28474809512,-4.81888191529585,1.24581983960529,-3.86804075685822,0.0001097133302185,0.0011174545537789
ENSG00000235508,17.130002352149,4.06917181729238,1.05203343853714,3.86791110266477,0.0001097716660142,0.0011176848870545
ENSG00000284657,49.2274623427764,3.45996849582009,0.894584320758888,3.86768291767617,0.0001098744052158,0.0011183670347424
ENSG00000289269,98.5685785477581,3.19558314775297,0.826301920724746,3.86733113841746,0.0001100329698925,0.0011196167788517
ENSG00000021300,50145.4635408694,-4.21857795199121,1.09103489812773,-3.86658388217509,0.0001103705126573,0.0011226862713054
ENSG00000175591,24.0597552564336,-5.06578171309851,1.3104264781973,-3.86575042353182,0.0001107481461714,0.0011254299271057
